Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
diabetes,40%,fill,RF,4,2,202,0.6827
diabetes,40%,fill,RF,4,3,303,0.675
diabetes,40%,fill,RF,4,4,404,0.6888
diabetes,40%,fill,RF,4,5,505,0.6783
diabetes,40%,fill,NB,4,1,101,0.5766
diabetes,40%,fill,NB,4,2,202,0.5598
diabetes,40%,fill,NB,4,3,303,0.5671
diabetes,40%,fill,NB,4,4,404,0.5595
diabetes,40%,fill,NB,4,5,505,0.5651
diabetes,40%,fill,MLP,4,1,101,0.5219
diabetes,40%,fill,MLP,4,2,202,0.4919
diabetes,40%,fill,MLP,4,3,303,0.4861
diabetes,40%,fill,MLP,4,4,404,0.4591
diabetes,40%,fill,MLP,4,5,505,0.4924
diabetes,40%,fill,XGBoost,4,1,101,0.7218
diabetes,40%,fill,XGBoost,4,2,202,0.7069
diabetes,40%,fill,XGBoost,4,3,303,0.7055
diabetes,40%,fill,XGBoost,4,4,404,0.7204
diabetes,40%,fill,XGBoost,4,5,505,0.7099
diabetes,40%,remove,RF,4,1,101,0.6746
diabetes,40%,remove,RF,4,2,202,0.6695
diabetes,40%,remove,RF,4,3,303,0.6506
diabetes,40%,remove,RF,4,4,404,0.6619
diabetes,40%,remove,RF,4,5,505,0.6665
diabetes,40%,remove,NB,4,1,101,0.4793
diabetes,40%,remove,NB,4,2,202,0.5112
diabetes,40%,remove,NB,4,3,303,0.5157
diabetes,40%,remove,NB,4,4,404,0.5065
diabetes,40%,remove,NB,4,5,505,0.5049
diabetes,40%,remove,MLP,4,1,101,0.4894
diabetes,40%,remove,MLP,4,2,202,0.5232
diabetes,40%,remove,MLP,4,3,303,0.4892
diabetes,40%,remove,MLP,4,4,404,0.4803
diabetes,40%,remove,MLP,4,5,505,0.5129
diabetes,40%,remove,XGBoost,4,1,101,0.7009
diabetes,40%,remove,XGBoost,4,2,202,0.6871
diabetes,40%,remove,XGBoost,4,3,303,0.6799
diabetes,40%,remove,XGBoost,4,4,404,0.6959
diabetes,40%,remove,XGBoost,4,5,505,0.7058
diabetes,40%,remove_fill,RF,4,1,101,0.6769
diabetes,40%,remove_fill,RF,4,2,202,0.6626
diabetes,40%,remove_fill,RF,4,3,303,0.6587
diabetes,40%,remove_fill,RF,4,4,404,0.6758
diabetes,40%,remove_fill,RF,4,5,505,0.6663
diabetes,40%,remove_fill,NB,4,1,101,0.5452
diabetes,40%,remove_fill,NB,4,2,202,0.563
diabetes,40%,remove_fill,NB,4,3,303,0.5722
diabetes,40%,remove_fill,NB,4,4,404,0.5635
diabetes,40%,remove_fill,NB,4,5,505,0.5551
diabetes,40%,remove_fill,MLP,4,1,101,0.4799
diabetes,40%,remove_fill,MLP,4,2,202,0.4718
diabetes,40%,remove_fill,MLP,4,3,303,0.4888
diabetes,40%,remove_fill,MLP,4,4,404,0.4604
diabetes,40%,remove_fill,MLP,4,5,505,0.4832
diabetes,40%,remove_fill,XGBoost,4,1,101,0.7128
diabetes,40%,remove_fill,XGBoost,4,2,202,0.7005
diabetes,40%,remove_fill,XGBoost,4,3,303,0.6915
diabetes,40%,remove_fill,XGBoost,4,4,404,0.7051
diabetes,40%,remove_fill,XGBoost,4,5,505,0.7135
diabetes,40%,remove_norm,RF,4,1,101,0.6739
diabetes,40%,remove_norm,RF,4,2,202,0.6709
diabetes,40%,remove_norm,RF,4,3,303,0.651
diabetes,40%,remove_norm,RF,4,4,404,0.6624
diabetes,40%,remove_norm,RF,4,5,505,0.6666
diabetes,40%,remove_norm,NB,4,1,101,0.4793
diabetes,40%,remove_norm,NB,4,2,202,0.5112
diabetes,40%,remove_norm,NB,4,3,303,0.5157
diabetes,40%,remove_norm,NB,4,4,404,0.5065
diabetes,40%,remove_norm,NB,4,5,505,0.5049
diabetes,40%,remove_norm,MLP,4,1,101,0.5073
diabetes,40%,remove_norm,MLP,4,2,202,0.5059
diabetes,40%,remove_norm,MLP,4,3,303,0.5257
diabetes,40%,remove_norm,MLP,4,4,404,0.5156
diabetes,40%,remove_norm,MLP,4,5,505,0.525
diabetes,40%,remove_norm,XGBoost,4,1,101,0.7009
diabetes,40%,remove_norm,XGBoost,4,2,202,0.6871
diabetes,40%,remove_norm,XGBoost,4,3,303,0.6799
diabetes,40%,remove_norm,XGBoost,4,4,404,0.6959
diabetes,40%,remove_norm,XGBoost,4,5,505,0.7058
diabetes,40%,fill_norm,RF,4,1,101,0.6881
diabetes,40%,fill_norm,RF,4,2,202,0.6823
diabetes,40%,fill_norm,RF,4,3,303,0.6741
diabetes,40%,fill_norm,RF,4,4,404,0.6884
diabetes,40%,fill_norm,RF,4,5,505,0.6784
diabetes,40%,fill_norm,NB,4,1,101,0.5767
diabetes,40%,fill_norm,NB,4,2,202,0.5599
diabetes,40%,fill_norm,NB,4,3,303,0.5671
diabetes,40%,fill_norm,NB,4,4,404,0.5595
diabetes,40%,fill_norm,NB,4,5,505,0.5651
diabetes,40%,fill_norm,MLP,4,1,101,0.5684
diabetes,40%,fill_norm,MLP,4,2,202,0.5877
diabetes,40%,fill_norm,MLP,4,3,303,0.5659
diabetes,40%,fill_norm,MLP,4,4,404,0.579
diabetes,40%,fill_norm,MLP,4,5,505,0.5385
diabetes,40%,fill_norm,XGBoost,4,1,101,0.7218
diabetes,40%,fill_norm,XGBoost,4,2,202,0.7069
diabetes,40%,fill_norm,XGBoost,4,3,303,0.7055
diabetes,40%,fill_norm,XGBoost,4,4,404,0.7204
diabetes,40%,fill_norm,XGBoost,4,5,505,0.7099
diabetes,40%,all,RF,4,1,101,0.6773
diabetes,40%,all,RF,4,2,202,0.6618
diabetes,40%,all,RF,4,3,303,0.6584
diabetes,40%,all,RF,4,4,404,0.6762
diabetes,40%,all,RF,4,5,505,0.666
diabetes,40%,all,NB,4,1,101,0.5451
diabetes,40%,all,NB,4,2,202,0.563
diabetes,40%,all,NB,4,3,303,0.5722
diabetes,40%,all,NB,4,4,404,0.5635
diabetes,40%,all,NB,4,5,505,0.5551
diabetes,40%,all,MLP,4,1,101,0.573
diabetes,40%,all,MLP,4,2,202,0.5812
diabetes,40%,all,MLP,4,3,303,0.5837
diabetes,40%,all,MLP,4,4,404,0.5846
diabetes,40%,all,MLP,4,5,505,0.5685
diabetes,40%,all,XGBoost,4,1,101,0.7128
diabetes,40%,all,XGBoost,4,2,202,0.7005
diabetes,40%,all,XGBoost,4,3,303,0.6915
diabetes,40%,all,XGBoost,4,4,404,0.7051
diabetes,40%,all,XGBoost,4,5,505,0.7135
diabetes,40%,raw,RF,5,1,101,0.6584
diabetes,40%,raw,RF,5,2,202,0.6568
diabetes,40%,raw,RF,5,3,303,0.6571
diabetes,40%,raw,RF,5,4,404,0.6622
diabetes,40%,raw,RF,5,5,505,0.6398
diabetes,40%,raw,NB,5,1,101,0.5376
diabetes,40%,raw,NB,5,2,202,0.5441
diabetes,40%,raw,NB,5,3,303,0.5442
diabetes,40%,raw,NB,5,4,404,0.532
diabetes,40%,raw,NB,5,5,505,0.5235
diabetes,40%,raw,MLP,5,1,101,0.4842
diabetes,40%,raw,MLP,5,2,202,0.5046
diabetes,40%,raw,MLP,5,3,303,0.5087
diabetes,40%,raw,MLP,5,4,404,0.4967
diabetes,40%,raw,MLP,5,5,505,0.5041
diabetes,40%,raw,XGBoost,5,1,101,0.7019
diabetes,40%,raw,XGBoost,5,2,202,0.7078
diabetes,40%,raw,XGBoost,5,3,303,0.7101
diabetes,40%,raw,XGBoost,5,4,404,0.7228
diabetes,40%,raw,XGBoost,5,5,505,0.7199
diabetes,40%,norm,RF,5,1,101,0.6584
diabetes,40%,norm,RF,5,2,202,0.6562
diabetes,40%,norm,RF,5,3,303,0.6583
diabetes,40%,norm,RF,5,4,404,0.6634
diabetes,40%,norm,RF,5,5,505,0.6402
diabetes,40%,norm,NB,5,1,101,0.5376
diabetes,40%,norm,NB,5,2,202,0.5441
diabetes,40%,norm,NB,5,3,303,0.5442
diabetes,40%,norm,NB,5,4,404,0.532
diabetes,40%,norm,NB,5,5,505,0.5235
diabetes,40%,norm,MLP,5,1,101,0.5455
diabetes,40%,norm,MLP,5,2,202,0.5466
diabetes,40%,norm,MLP,5,3,303,0.5306
diabetes,40%,norm,MLP,5,4,404,0.5076
diabetes,40%,norm,MLP,5,5,505,0.5245
diabetes,40%,norm,XGBoost,5,1,101,0.7019
diabetes,40%,norm,XGBoost,5,2,202,0.7078
diabetes,40%,norm,XGBoost,5,3,303,0.7101
diabetes,40%,norm,XGBoost,5,4,404,0.7228
diabetes,40%,norm,XGBoost,5,5,505,0.7199
diabetes,40%,fill,RF,5,1,101,0.6927
diabetes,40%,fill,RF,5,2,202,0.7051
diabetes,40%,fill,RF,5,3,303,0.7062
diabetes,40%,fill,RF,5,4,404,0.7094
diabetes,40%,fill,RF,5,5,505,0.6989
diabetes,40%,fill,NB,5,1,101,0.5446
diabetes,40%,fill,NB,5,2,202,0.5675
diabetes,40%,fill,NB,5,3,303,0.5665
diabetes,40%,fill,NB,5,4,404,0.5631
diabetes,40%,fill,NB,5,5,505,0.5336
diabetes,40%,fill,MLP,5,1,101,0.5105
diabetes,40%,fill,MLP,5,2,202,0.5041
diabetes,40%,fill,MLP,5,3,303,0.5027
diabetes,40%,fill,MLP,5,4,404,0.4686
diabetes,40%,fill,MLP,5,5,505,0.5361
diabetes,40%,fill,XGBoost,5,1,101,0.7275
diabetes,40%,fill,XGBoost,5,2,202,0.7344
diabetes,40%,fill,XGBoost,5,3,303,0.7361
diabetes,40%,fill,XGBoost,5,4,404,0.7463
diabetes,40%,fill,XGBoost,5,5,505,0.7379
diabetes,40%,remove,RF,5,1,101,0.668
diabetes,40%,remove,RF,5,2,202,0.6733
diabetes,40%,remove,RF,5,3,303,0.6746
diabetes,40%,remove,RF,5,4,404,0.6561
diabetes,40%,remove,RF,5,5,505,0.6656
diabetes,40%,remove,NB,5,1,101,0.5297
diabetes,40%,remove,NB,5,2,202,0.5186
diabetes,40%,remove,NB,5,3,303,0.5603
diabetes,40%,remove,NB,5,4,404,0.5299
diabetes,40%,remove,NB,5,5,505,0.5185
diabetes,40%,remove,MLP,5,1,101,0.4939
diabetes,40%,remove,MLP,5,2,202,0.5263
diabetes,40%,remove,MLP,5,3,303,0.5488
diabetes,40%,remove,MLP,5,4,404,0.5427
diabetes,40%,remove,MLP,5,5,505,0.5148
diabetes,40%,remove,XGBoost,5,1,101,0.7074
diabetes,40%,remove,XGBoost,5,2,202,0.7098
diabetes,40%,remove,XGBoost,5,3,303,0.7095
diabetes,40%,remove,XGBoost,5,4,404,0.6982
diabetes,40%,remove,XGBoost,5,5,505,0.7303
diabetes,40%,remove_fill,RF,5,1,101,0.6957
diabetes,40%,remove_fill,RF,5,2,202,0.7024
diabetes,40%,remove_fill,RF,5,3,303,0.7165
diabetes,40%,remove_fill,RF,5,4,404,0.7051
diabetes,40%,remove_fill,RF,5,5,505,0.6941
diabetes,40%,remove_fill,NB,5,1,101,0.5451
diabetes,40%,remove_fill,NB,5,2,202,0.5473
diabetes,40%,remove_fill,NB,5,3,303,0.5765
diabetes,40%,remove_fill,NB,5,4,404,0.5532
diabetes,40%,remove_fill,NB,5,5,505,0.5726
diabetes,40%,remove_fill,MLP,5,1,101,0.5058
diabetes,40%,remove_fill,MLP,5,2,202,0.5268
diabetes,40%,remove_fill,MLP,5,3,303,0.4914
diabetes,40%,remove_fill,MLP,5,4,404,0.5021
diabetes,40%,remove_fill,MLP,5,5,505,0.4718
diabetes,40%,remove_fill,XGBoost,5,1,101,0.715
diabetes,40%,remove_fill,XGBoost,5,2,202,0.7202
diabetes,40%,remove_fill,XGBoost,5,3,303,0.7255
diabetes,40%,remove_fill,XGBoost,5,4,404,0.7136
diabetes,40%,remove_fill,XGBoost,5,5,505,0.731
diabetes,40%,remove_norm,RF,5,1,101,0.6681
diabetes,40%,remove_norm,RF,5,2,202,0.6731
diabetes,40%,remove_norm,RF,5,3,303,0.6754
diabetes,40%,remove_norm,RF,5,4,404,0.6577
diabetes,40%,remove_norm,RF,5,5,505,0.6656
diabetes,40%,remove_norm,NB,5,1,101,0.5297
diabetes,40%,remove_norm,NB,5,2,202,0.5186
diabetes,40%,remove_norm,NB,5,3,303,0.5603
diabetes,40%,remove_norm,NB,5,4,404,0.5299
diabetes,40%,remove_norm,NB,5,5,505,0.5185
diabetes,40%,remove_norm,MLP,5,1,101,0.5376
diabetes,40%,remove_norm,MLP,5,2,202,0.5045
diabetes,40%,remove_norm,MLP,5,3,303,0.5352
diabetes,40%,remove_norm,MLP,5,4,404,0.4857
diabetes,40%,remove_norm,MLP,5,5,505,0.5173
diabetes,40%,remove_norm,XGBoost,5,1,101,0.7074
diabetes,40%,remove_norm,XGBoost,5,2,202,0.7098
diabetes,40%,remove_norm,XGBoost,5,3,303,0.7095
diabetes,40%,remove_norm,XGBoost,5,4,404,0.6982
diabetes,40%,remove_norm,XGBoost,5,5,505,0.7303
diabetes,40%,fill_norm,RF,5,1,101,0.694
diabetes,40%,fill_norm,RF,5,2,202,0.7056
diabetes,40%,fill_norm,RF,5,3,303,0.7068
diabetes,40%,fill_norm,RF,5,4,404,0.7095
diabetes,40%,fill_norm,RF,5,5,505,0.6987
diabetes,40%,fill_norm,NB,5,1,101,0.5446
diabetes,40%,fill_norm,NB,5,2,202,0.5676
diabetes,40%,fill_norm,NB,5,3,303,0.5664
diabetes,40%,fill_norm,NB,5,4,404,0.5632
diabetes,40%,fill_norm,NB,5,5,505,0.5336
diabetes,40%,fill_norm,MLP,5,1,101,0.5363
diabetes,40%,fill_norm,MLP,5,2,202,0.5808
diabetes,40%,fill_norm,MLP,5,3,303,0.5636
diabetes,40%,fill_norm,MLP,5,4,404,0.5682
diabetes,40%,fill_norm,MLP,5,5,505,0.5155
diabetes,40%,fill_norm,XGBoost,5,1,101,0.7275
diabetes,40%,fill_norm,XGBoost,5,2,202,0.7344
diabetes,40%,fill_norm,XGBoost,5,3,303,0.7361
diabetes,40%,fill_norm,XGBoost,5,4,404,0.7463
diabetes,40%,fill_norm,XGBoost,5,5,505,0.7379
diabetes,40%,all,RF,5,1,101,0.6961
diabetes,40%,all,RF,5,2,202,0.7026
diabetes,40%,all,RF,5,3,303,0.7171
diabetes,40%,all,RF,5,4,404,0.7051
diabetes,40%,all,RF,5,5,505,0.695
diabetes,40%,all,NB,5,1,101,0.5451
diabetes,40%,all,NB,5,2,202,0.5474
diabetes,40%,all,NB,5,3,303,0.5764
diabetes,40%,all,NB,5,4,404,0.5532
diabetes,40%,all,NB,5,5,505,0.5726
diabetes,40%,all,MLP,5,1,101,0.5605
diabetes,40%,all,MLP,5,2,202,0.5817
diabetes,40%,all,MLP,5,3,303,0.5834
diabetes,40%,all,MLP,5,4,404,0.5603
diabetes,40%,all,MLP,5,5,505,0.5594
diabetes,40%,all,XGBoost,5,1,101,0.715
diabetes,40%,all,XGBoost,5,2,202,0.7202
diabetes,40%,all,XGBoost,5,3,303,0.7255
diabetes,40%,all,XGBoost,5,4,404,0.7136
diabetes,40%,all,XGBoost,5,5,505,0.731
diabetes,60%,raw,RF,1,1,101,0.5853
diabetes,60%,raw,RF,1,2,202,0.5412
diabetes,60%,raw,RF,1,3,303,0.6056
diabetes,60%,raw,RF,1,4,404,0.5829
diabetes,60%,raw,RF,1,5,505,0.5941
diabetes,60%,raw,NB,1,1,101,0.5041
diabetes,60%,raw,NB,1,2,202,0.5119
diabetes,60%,raw,NB,1,3,303,0.5185
diabetes,60%,raw,NB,1,4,404,0.519
diabetes,60%,raw,NB,1,5,505,0.5252
diabetes,60%,raw,MLP,1,1,101,0.5096
diabetes,60%,raw,MLP,1,2,202,0.5386
diabetes,60%,raw,MLP,1,3,303,0.4955
diabetes,60%,raw,MLP,1,4,404,0.5325
diabetes,60%,raw,MLP,1,5,505,0.5166
diabetes,60%,raw,XGBoost,1,1,101,0.6309
diabetes,60%,raw,XGBoost,1,2,202,0.588
diabetes,60%,raw,XGBoost,1,3,303,0.6332
diabetes,60%,raw,XGBoost,1,4,404,0.625
diabetes,60%,raw,XGBoost,1,5,505,0.6354
diabetes,60%,norm,RF,1,1,101,0.5848
diabetes,60%,norm,RF,1,2,202,0.5405
diabetes,60%,norm,RF,1,3,303,0.6071
diabetes,60%,norm,RF,1,4,404,0.5824
diabetes,60%,norm,RF,1,5,505,0.5934
diabetes,60%,norm,NB,1,1,101,0.5041
diabetes,60%,norm,NB,1,2,202,0.5119
diabetes,60%,norm,NB,1,3,303,0.5185
diabetes,60%,norm,NB,1,4,404,0.519
diabetes,60%,norm,NB,1,5,505,0.5252
diabetes,60%,norm,MLP,1,1,101,0.5257
diabetes,60%,norm,MLP,1,2,202,0.5037
diabetes,60%,norm,MLP,1,3,303,0.4904
diabetes,60%,norm,MLP,1,4,404,0.533
diabetes,60%,norm,MLP,1,5,505,0.5083
diabetes,60%,norm,XGBoost,1,1,101,0.6309
diabetes,60%,norm,XGBoost,1,2,202,0.588
diabetes,60%,norm,XGBoost,1,3,303,0.6332
diabetes,60%,norm,XGBoost,1,4,404,0.625
diabetes,60%,norm,XGBoost,1,5,505,0.6354
diabetes,60%,fill,RF,1,1,101,0.6556
diabetes,60%,fill,RF,1,2,202,0.6167
diabetes,60%,fill,RF,1,3,303,0.656
diabetes,60%,fill,RF,1,4,404,0.6503
diabetes,60%,fill,RF,1,5,505,0.6773
diabetes,60%,fill,NB,1,1,101,0.5092
diabetes,60%,fill,NB,1,2,202,0.4795
diabetes,60%,fill,NB,1,3,303,0.5072
diabetes,60%,fill,NB,1,4,404,0.5149
diabetes,60%,fill,NB,1,5,505,0.5148
diabetes,60%,fill,MLP,1,1,101,0.5258
diabetes,60%,fill,MLP,1,2,202,0.4809
diabetes,60%,fill,MLP,1,3,303,0.4701
diabetes,60%,fill,MLP,1,4,404,0.5026
diabetes,60%,fill,MLP,1,5,505,0.5146
diabetes,60%,fill,XGBoost,1,1,101,0.6648
diabetes,60%,fill,XGBoost,1,2,202,0.6265
diabetes,60%,fill,XGBoost,1,3,303,0.6668
diabetes,60%,fill,XGBoost,1,4,404,0.6472
diabetes,60%,fill,XGBoost,1,5,505,0.6709
diabetes,60%,remove,RF,1,1,101,0.5903
diabetes,60%,remove,RF,1,2,202,0.5704
diabetes,60%,remove,RF,1,3,303,0.6272
diabetes,60%,remove,RF,1,4,404,0.5889
diabetes,60%,remove,RF,1,5,505,0.5969
diabetes,60%,remove,NB,1,1,101,0.5145
diabetes,60%,remove,NB,1,2,202,0.4943
diabetes,60%,remove,NB,1,3,303,0.5608
diabetes,60%,remove,NB,1,4,404,0.5078
diabetes,60%,remove,NB,1,5,505,0.5278
diabetes,60%,remove,MLP,1,1,101,0.5133
diabetes,60%,remove,MLP,1,2,202,0.5259
diabetes,60%,remove,MLP,1,3,303,0.5048
diabetes,60%,remove,MLP,1,4,404,0.516
diabetes,60%,remove,MLP,1,5,505,0.4886
diabetes,60%,remove,XGBoost,1,1,101,0.6344
diabetes,60%,remove,XGBoost,1,2,202,0.6114
diabetes,60%,remove,XGBoost,1,3,303,0.6542
diabetes,60%,remove,XGBoost,1,4,404,0.6223
diabetes,60%,remove,XGBoost,1,5,505,0.6316
diabetes,60%,remove_fill,RF,1,1,101,0.6604
diabetes,60%,remove_fill,RF,1,2,202,0.6295
diabetes,60%,remove_fill,RF,1,3,303,0.6764
diabetes,60%,remove_fill,RF,1,4,404,0.6531
diabetes,60%,remove_fill,RF,1,5,505,0.6816
diabetes,60%,remove_fill,NB,1,1,101,0.5167
diabetes,60%,remove_fill,NB,1,2,202,0.489
diabetes,60%,remove_fill,NB,1,3,303,0.539
diabetes,60%,remove_fill,NB,1,4,404,0.4846
diabetes,60%,remove_fill,NB,1,5,505,0.5193
diabetes,60%,remove_fill,MLP,1,1,101,0.5343
diabetes,60%,remove_fill,MLP,1,2,202,0.5178
diabetes,60%,remove_fill,MLP,1,3,303,0.5224
diabetes,60%,remove_fill,MLP,1,4,404,0.5164
diabetes,60%,remove_fill,MLP,1,5,505,0.5212
diabetes,60%,remove_fill,XGBoost,1,1,101,0.6731
diabetes,60%,remove_fill,XGBoost,1,2,202,0.6452
diabetes,60%,remove_fill,XGBoost,1,3,303,0.6837
diabetes,60%,remove_fill,XGBoost,1,4,404,0.654
diabetes,60%,remove_fill,XGBoost,1,5,505,0.6736
diabetes,60%,remove_norm,RF,1,1,101,0.5917
diabetes,60%,remove_norm,RF,1,2,202,0.5697
diabetes,60%,remove_norm,RF,1,3,303,0.6277
diabetes,60%,remove_norm,RF,1,4,404,0.5878
diabetes,60%,remove_norm,RF,1,5,505,0.5974
diabetes,60%,remove_norm,NB,1,1,101,0.5145
diabetes,60%,remove_norm,NB,1,2,202,0.4943
diabetes,60%,remove_norm,NB,1,3,303,0.5608
diabetes,60%,remove_norm,NB,1,4,404,0.5078
diabetes,60%,remove_norm,NB,1,5,505,0.5278
diabetes,60%,remove_norm,MLP,1,1,101,0.5102
diabetes,60%,remove_norm,MLP,1,2,202,0.4806
diabetes,60%,remove_norm,MLP,1,3,303,0.5413
diabetes,60%,remove_norm,MLP,1,4,404,0.5044
diabetes,60%,remove_norm,MLP,1,5,505,0.5093
diabetes,60%,remove_norm,XGBoost,1,1,101,0.6344
diabetes,60%,remove_norm,XGBoost,1,2,202,0.6114
diabetes,60%,remove_norm,XGBoost,1,3,303,0.6542
diabetes,60%,remove_norm,XGBoost,1,4,404,0.6223
diabetes,60%,remove_norm,XGBoost,1,5,505,0.6316
diabetes,60%,fill_norm,RF,1,1,101,0.6552
diabetes,60%,fill_norm,RF,1,2,202,0.6159
diabetes,60%,fill_norm,RF,1,3,303,0.6562
diabetes,60%,fill_norm,RF,1,4,404,0.6504
diabetes,60%,fill_norm,RF,1,5,505,0.6747
diabetes,60%,fill_norm,NB,1,1,101,0.5092
diabetes,60%,fill_norm,NB,1,2,202,0.4796
diabetes,60%,fill_norm,NB,1,3,303,0.5071
diabetes,60%,fill_norm,NB,1,4,404,0.5149
diabetes,60%,fill_norm,NB,1,5,505,0.5148
diabetes,60%,fill_norm,MLP,1,1,101,0.5494
diabetes,60%,fill_norm,MLP,1,2,202,0.4973
diabetes,60%,fill_norm,MLP,1,3,303,0.5279
diabetes,60%,fill_norm,MLP,1,4,404,0.5177
diabetes,60%,fill_norm,MLP,1,5,505,0.5557
diabetes,60%,fill_norm,XGBoost,1,1,101,0.6648
diabetes,60%,fill_norm,XGBoost,1,2,202,0.6265
diabetes,60%,fill_norm,XGBoost,1,3,303,0.6668
diabetes,60%,fill_norm,XGBoost,1,4,404,0.6472
diabetes,60%,fill_norm,XGBoost,1,5,505,0.6709
diabetes,60%,all,RF,1,1,101,0.6592
diabetes,60%,all,RF,1,2,202,0.6273
diabetes,60%,all,RF,1,3,303,0.6764
diabetes,60%,all,RF,1,4,404,0.6514
diabetes,60%,all,RF,1,5,505,0.6794
diabetes,60%,all,NB,1,1,101,0.5167
diabetes,60%,all,NB,1,2,202,0.489
diabetes,60%,all,NB,1,3,303,0.5391
diabetes,60%,all,NB,1,4,404,0.4845
diabetes,60%,all,NB,1,5,505,0.5193
diabetes,60%,all,MLP,1,1,101,0.5494
diabetes,60%,all,MLP,1,2,202,0.524
diabetes,60%,all,MLP,1,3,303,0.5696
diabetes,60%,all,MLP,1,4,404,0.5467
diabetes,60%,all,MLP,1,5,505,0.5434
diabetes,60%,all,XGBoost,1,1,101,0.6731
diabetes,60%,all,XGBoost,1,2,202,0.6452
diabetes,60%,all,XGBoost,1,3,303,0.6837
diabetes,60%,all,XGBoost,1,4,404,0.654
diabetes,60%,all,XGBoost,1,5,505,0.6736
diabetes,60%,raw,RF,2,1,101,0.6525
diabetes,60%,raw,RF,2,2,202,0.6429
diabetes,60%,raw,RF,2,3,303,0.6464
diabetes,60%,raw,RF,2,4,404,0.6218
diabetes,60%,raw,RF,2,5,505,0.6488
diabetes,60%,raw,NB,2,1,101,0.5306
diabetes,60%,raw,NB,2,2,202,0.5314
diabetes,60%,raw,NB,2,3,303,0.5397
diabetes,60%,raw,NB,2,4,404,0.5435
diabetes,60%,raw,NB,2,5,505,0.5384
diabetes,60%,raw,MLP,2,1,101,0.5185
diabetes,60%,raw,MLP,2,2,202,0.5443
diabetes,60%,raw,MLP,2,3,303,0.5255
diabetes,60%,raw,MLP,2,4,404,0.5129
diabetes,60%,raw,MLP,2,5,505,0.5069
diabetes,60%,raw,XGBoost,2,1,101,0.6657
diabetes,60%,raw,XGBoost,2,2,202,0.6386
diabetes,60%,raw,XGBoost,2,3,303,0.6632
diabetes,60%,raw,XGBoost,2,4,404,0.6416
diabetes,60%,raw,XGBoost,2,5,505,0.6563
diabetes,60%,norm,RF,2,1,101,0.6518
diabetes,60%,norm,RF,2,2,202,0.6423
diabetes,60%,norm,RF,2,3,303,0.6455
diabetes,60%,norm,RF,2,4,404,0.6212
diabetes,60%,norm,RF,2,5,505,0.6491
diabetes,60%,norm,NB,2,1,101,0.5306
diabetes,60%,norm,NB,2,2,202,0.5314
diabetes,60%,norm,NB,2,3,303,0.5396
diabetes,60%,norm,NB,2,4,404,0.5435
diabetes,60%,norm,NB,2,5,505,0.5385
diabetes,60%,norm,MLP,2,1,101,0.5218
diabetes,60%,norm,MLP,2,2,202,0.5346
diabetes,60%,norm,MLP,2,3,303,0.5527
diabetes,60%,norm,MLP,2,4,404,0.5369
diabetes,60%,norm,MLP,2,5,505,0.5383
diabetes,60%,norm,XGBoost,2,1,101,0.6657
diabetes,60%,norm,XGBoost,2,2,202,0.6386
diabetes,60%,norm,XGBoost,2,3,303,0.6632
diabetes,60%,norm,XGBoost,2,4,404,0.6416
diabetes,60%,norm,XGBoost,2,5,505,0.6563
diabetes,60%,fill,RF,2,1,101,0.6389
diabetes,60%,fill,RF,2,2,202,0.6098
diabetes,60%,fill,RF,2,3,303,0.6063
diabetes,60%,fill,RF,2,4,404,0.617
diabetes,60%,fill,RF,2,5,505,0.6051
diabetes,60%,fill,NB,2,1,101,0.5482
diabetes,60%,fill,NB,2,2,202,0.5318
diabetes,60%,fill,NB,2,3,303,0.5366
diabetes,60%,fill,NB,2,4,404,0.5263
diabetes,60%,fill,NB,2,5,505,0.5318
diabetes,60%,fill,MLP,2,1,101,0.5182
diabetes,60%,fill,MLP,2,2,202,0.5438
diabetes,60%,fill,MLP,2,3,303,0.493
diabetes,60%,fill,MLP,2,4,404,0.5048
diabetes,60%,fill,MLP,2,5,505,0.5368
diabetes,60%,fill,XGBoost,2,1,101,0.6542
diabetes,60%,fill,XGBoost,2,2,202,0.6263
diabetes,60%,fill,XGBoost,2,3,303,0.6414
diabetes,60%,fill,XGBoost,2,4,404,0.6422
diabetes,60%,fill,XGBoost,2,5,505,0.6373
diabetes,60%,remove,RF,2,1,101,0.6376
diabetes,60%,remove,RF,2,2,202,0.6265
diabetes,60%,remove,RF,2,3,303,0.6157
diabetes,60%,remove,RF,2,4,404,0.6214
diabetes,60%,remove,RF,2,5,505,0.6298
diabetes,60%,remove,NB,2,1,101,0.5316
diabetes,60%,remove,NB,2,2,202,0.5416
diabetes,60%,remove,NB,2,3,303,0.5198
diabetes,60%,remove,NB,2,4,404,0.5025
diabetes,60%,remove,NB,2,5,505,0.5114
diabetes,60%,remove,MLP,2,1,101,0.5108
diabetes,60%,remove,MLP,2,2,202,0.5361
diabetes,60%,remove,MLP,2,3,303,0.529
diabetes,60%,remove,MLP,2,4,404,0.5425
diabetes,60%,remove,MLP,2,5,505,0.4994
diabetes,60%,remove,XGBoost,2,1,101,0.6411
diabetes,60%,remove,XGBoost,2,2,202,0.6211
diabetes,60%,remove,XGBoost,2,3,303,0.6502
diabetes,60%,remove,XGBoost,2,4,404,0.6256
diabetes,60%,remove,XGBoost,2,5,505,0.6401
