Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
kredyty,10%,fill_knn,NB,1,1,101,0.5629
kredyty,10%,fill_knn,NB,1,2,202,0.5596
kredyty,10%,fill_knn,NB,1,3,303,0.5439
kredyty,10%,fill_knn,MLP,1,1,101,0.4485
kredyty,10%,fill_knn,MLP,1,2,202,0.4523
kredyty,10%,fill_knn,MLP,1,3,303,0.4902
kredyty,10%,fill_knn,XGBoost,1,1,101,0.6224
kredyty,10%,fill_knn,XGBoost,1,2,202,0.647
kredyty,10%,fill_knn,XGBoost,1,3,303,0.6361
kredyty,10%,all_knn,RF,1,1,101,0.6023
kredyty,10%,all_knn,RF,1,2,202,0.6381
kredyty,10%,all_knn,RF,1,3,303,0.6013
kredyty,10%,all_knn,NB,1,1,101,0.6028
kredyty,10%,all_knn,NB,1,2,202,0.6067
kredyty,10%,all_knn,NB,1,3,303,0.5956
kredyty,10%,all_knn,MLP,1,1,101,0.5639
kredyty,10%,all_knn,MLP,1,2,202,0.5454
kredyty,10%,all_knn,MLP,1,3,303,0.6245
kredyty,10%,all_knn,XGBoost,1,1,101,0.6185
kredyty,10%,all_knn,XGBoost,1,2,202,0.6598
kredyty,10%,all_knn,XGBoost,1,3,303,0.6506
kredyty,10%,raw,RF,2,1,101,0.6174
kredyty,10%,raw,RF,2,2,202,0.6178
kredyty,10%,raw,RF,2,3,303,0.6265
kredyty,10%,raw,NB,2,1,101,0.5152
kredyty,10%,raw,NB,2,2,202,0.5307
kredyty,10%,raw,NB,2,3,303,0.5165
kredyty,10%,raw,MLP,2,1,101,0.4568
kredyty,10%,raw,MLP,2,2,202,0.4576
kredyty,10%,raw,MLP,2,3,303,0.4443
kredyty,10%,raw,XGBoost,2,1,101,0.6271
kredyty,10%,raw,XGBoost,2,2,202,0.6361
kredyty,10%,raw,XGBoost,2,3,303,0.6414
kredyty,10%,fill,RF,2,1,101,0.6138
kredyty,10%,fill,RF,2,2,202,0.6212
kredyty,10%,fill,RF,2,3,303,0.6293
kredyty,10%,fill,NB,2,1,101,0.5439
kredyty,10%,fill,NB,2,2,202,0.5498
kredyty,10%,fill,NB,2,3,303,0.5481
kredyty,10%,fill,MLP,2,1,101,0.4451
kredyty,10%,fill,MLP,2,2,202,0.4719
kredyty,10%,fill,MLP,2,3,303,0.4784
kredyty,10%,fill,XGBoost,2,1,101,0.6243
kredyty,10%,fill,XGBoost,2,2,202,0.6334
kredyty,10%,fill,XGBoost,2,3,303,0.6448
kredyty,10%,remove_fill,RF,2,1,101,0.6322
kredyty,10%,remove_fill,RF,2,2,202,0.6529
kredyty,10%,remove_fill,RF,2,3,303,0.6445
kredyty,10%,remove_fill,NB,2,1,101,0.6064
kredyty,10%,remove_fill,NB,2,2,202,0.5981
kredyty,10%,remove_fill,NB,2,3,303,0.6108
kredyty,10%,remove_fill,MLP,2,1,101,0.4785
kredyty,10%,remove_fill,MLP,2,2,202,0.498
kredyty,10%,remove_fill,MLP,2,3,303,0.5244
kredyty,10%,remove_fill,XGBoost,2,1,101,0.6417
kredyty,10%,remove_fill,XGBoost,2,2,202,0.6442
kredyty,10%,remove_fill,XGBoost,2,3,303,0.6522
kredyty,10%,fill_norm,RF,2,1,101,0.6142
kredyty,10%,fill_norm,RF,2,2,202,0.6204
kredyty,10%,fill_norm,RF,2,3,303,0.6292
kredyty,10%,fill_norm,NB,2,1,101,0.558
kredyty,10%,fill_norm,NB,2,2,202,0.5506
kredyty,10%,fill_norm,NB,2,3,303,0.547
kredyty,10%,fill_norm,MLP,2,1,101,0.4508
kredyty,10%,fill_norm,MLP,2,2,202,0.4852
kredyty,10%,fill_norm,MLP,2,3,303,0.4756
kredyty,10%,fill_norm,XGBoost,2,1,101,0.6243
kredyty,10%,fill_norm,XGBoost,2,2,202,0.6334
kredyty,10%,fill_norm,XGBoost,2,3,303,0.6448
kredyty,10%,all,RF,2,1,101,0.6323
kredyty,10%,all,RF,2,2,202,0.652
kredyty,10%,all,RF,2,3,303,0.6448
kredyty,10%,all,NB,2,1,101,0.6011
kredyty,10%,all,NB,2,2,202,0.5921
kredyty,10%,all,NB,2,3,303,0.6043
kredyty,10%,all,MLP,2,1,101,0.587
kredyty,10%,all,MLP,2,2,202,0.6053
kredyty,10%,all,MLP,2,3,303,0.6292
kredyty,10%,all,XGBoost,2,1,101,0.6417
kredyty,10%,all,XGBoost,2,2,202,0.6442
kredyty,10%,all,XGBoost,2,3,303,0.6522
kredyty,10%,fill_knn,RF,2,1,101,0.6034
kredyty,10%,fill_knn,RF,2,2,202,0.6248
kredyty,10%,fill_knn,RF,2,3,303,0.6292
kredyty,10%,fill_knn,NB,2,1,101,0.5226
kredyty,10%,fill_knn,NB,2,2,202,0.5387
kredyty,10%,fill_knn,NB,2,3,303,0.5259
kredyty,10%,fill_knn,MLP,2,1,101,0.4543
kredyty,10%,fill_knn,MLP,2,2,202,0.4935
kredyty,10%,fill_knn,MLP,2,3,303,0.4613
kredyty,10%,fill_knn,XGBoost,2,1,101,0.6258
kredyty,10%,fill_knn,XGBoost,2,2,202,0.6361
kredyty,10%,fill_knn,XGBoost,2,3,303,0.6344
kredyty,10%,all_knn,RF,2,1,101,0.6302
kredyty,10%,all_knn,RF,2,2,202,0.6448
kredyty,10%,all_knn,RF,2,3,303,0.6411
kredyty,10%,all_knn,NB,2,1,101,0.5975
kredyty,10%,all_knn,NB,2,2,202,0.5918
kredyty,10%,all_knn,NB,2,3,303,0.6029
kredyty,10%,all_knn,MLP,2,1,101,0.5675
kredyty,10%,all_knn,MLP,2,2,202,0.6048
kredyty,10%,all_knn,MLP,2,3,303,0.6266
kredyty,10%,all_knn,XGBoost,2,1,101,0.6335
kredyty,10%,all_knn,XGBoost,2,2,202,0.6629
kredyty,10%,all_knn,XGBoost,2,3,303,0.654
kredyty,10%,raw,RF,3,1,101,0.6555
kredyty,10%,raw,RF,3,2,202,0.6813
kredyty,10%,raw,RF,3,3,303,0.6769
kredyty,10%,raw,NB,3,1,101,0.5511
kredyty,10%,raw,NB,3,2,202,0.5666
kredyty,10%,raw,NB,3,3,303,0.5527
kredyty,10%,raw,MLP,3,1,101,0.4899
kredyty,10%,raw,MLP,3,2,202,0.5105
kredyty,10%,raw,MLP,3,3,303,0.4756
kredyty,10%,raw,XGBoost,3,1,101,0.6477
kredyty,10%,raw,XGBoost,3,2,202,0.6706
kredyty,10%,raw,XGBoost,3,3,303,0.6741
kredyty,10%,fill,RF,3,1,101,0.6442
kredyty,10%,fill,RF,3,2,202,0.6603
kredyty,10%,fill,RF,3,3,303,0.664
kredyty,10%,fill,NB,3,1,101,0.5602
kredyty,10%,fill,NB,3,2,202,0.5764
kredyty,10%,fill,NB,3,3,303,0.5657
kredyty,10%,fill,MLP,3,1,101,0.4755
kredyty,10%,fill,MLP,3,2,202,0.4751
kredyty,10%,fill,MLP,3,3,303,0.4872
kredyty,10%,fill,XGBoost,3,1,101,0.6417
kredyty,10%,fill,XGBoost,3,2,202,0.6569
kredyty,10%,fill,XGBoost,3,3,303,0.6658
kredyty,10%,remove_fill,RF,3,1,101,0.6439
kredyty,10%,remove_fill,RF,3,2,202,0.6626
kredyty,10%,remove_fill,RF,3,3,303,0.6666
kredyty,10%,remove_fill,NB,3,1,101,0.6246
kredyty,10%,remove_fill,NB,3,2,202,0.6211
kredyty,10%,remove_fill,NB,3,3,303,0.6256
kredyty,10%,remove_fill,MLP,3,1,101,0.5087
kredyty,10%,remove_fill,MLP,3,2,202,0.5251
kredyty,10%,remove_fill,MLP,3,3,303,0.5617
kredyty,10%,remove_fill,XGBoost,3,1,101,0.6457
kredyty,10%,remove_fill,XGBoost,3,2,202,0.6697
kredyty,10%,remove_fill,XGBoost,3,3,303,0.6774
kredyty,10%,fill_norm,RF,3,1,101,0.644
kredyty,10%,fill_norm,RF,3,2,202,0.6594
kredyty,10%,fill_norm,RF,3,3,303,0.6637
kredyty,10%,fill_norm,NB,3,1,101,0.5983
kredyty,10%,fill_norm,NB,3,2,202,0.597
kredyty,10%,fill_norm,NB,3,3,303,0.5918
kredyty,10%,fill_norm,MLP,3,1,101,0.485
kredyty,10%,fill_norm,MLP,3,2,202,0.545
kredyty,10%,fill_norm,MLP,3,3,303,0.4464
kredyty,10%,fill_norm,XGBoost,3,1,101,0.6417
kredyty,10%,fill_norm,XGBoost,3,2,202,0.6569
kredyty,10%,fill_norm,XGBoost,3,3,303,0.6658
kredyty,10%,all,RF,3,1,101,0.6431
kredyty,10%,all,RF,3,2,202,0.6626
kredyty,10%,all,RF,3,3,303,0.6673
kredyty,10%,all,NB,3,1,101,0.6207
kredyty,10%,all,NB,3,2,202,0.6152
kredyty,10%,all,NB,3,3,303,0.6224
kredyty,10%,all,MLP,3,1,101,0.6557
kredyty,10%,all,MLP,3,2,202,0.6085
kredyty,10%,all,MLP,3,3,303,0.6285
kredyty,10%,all,XGBoost,3,1,101,0.6457
kredyty,10%,all,XGBoost,3,2,202,0.6697
kredyty,10%,all,XGBoost,3,3,303,0.6774
kredyty,10%,fill_knn,RF,3,1,101,0.6322
kredyty,10%,fill_knn,RF,3,2,202,0.652
kredyty,10%,fill_knn,RF,3,3,303,0.6493
kredyty,10%,fill_knn,NB,3,1,101,0.5432
kredyty,10%,fill_knn,NB,3,2,202,0.5656
kredyty,10%,fill_knn,NB,3,3,303,0.5545
kredyty,10%,fill_knn,MLP,3,1,101,0.4598
kredyty,10%,fill_knn,MLP,3,2,202,0.4655
kredyty,10%,fill_knn,MLP,3,3,303,0.4707
kredyty,10%,fill_knn,XGBoost,3,1,101,0.6241
kredyty,10%,fill_knn,XGBoost,3,2,202,0.6611
kredyty,10%,fill_knn,XGBoost,3,3,303,0.6586
kredyty,10%,all_knn,RF,3,1,101,0.6385
kredyty,10%,all_knn,RF,3,2,202,0.6557
kredyty,10%,all_knn,RF,3,3,303,0.6497
kredyty,10%,all_knn,NB,3,1,101,0.6231
kredyty,10%,all_knn,NB,3,2,202,0.6172
kredyty,10%,all_knn,NB,3,3,303,0.6235
kredyty,10%,all_knn,MLP,3,1,101,0.6211
kredyty,10%,all_knn,MLP,3,2,202,0.5359
kredyty,10%,all_knn,MLP,3,3,303,0.627
kredyty,10%,all_knn,XGBoost,3,1,101,0.6305
kredyty,10%,all_knn,XGBoost,3,2,202,0.6446
kredyty,10%,all_knn,XGBoost,3,3,303,0.6555
kredyty,20%,raw,RF,1,1,101,0.602
kredyty,20%,raw,RF,1,2,202,0.5851
kredyty,20%,raw,RF,1,3,303,0.6005
kredyty,20%,raw,NB,1,1,101,0.5378
kredyty,20%,raw,NB,1,2,202,0.5337
kredyty,20%,raw,NB,1,3,303,0.5313
kredyty,20%,raw,MLP,1,1,101,0.4986
kredyty,20%,raw,MLP,1,2,202,0.4858
kredyty,20%,raw,MLP,1,3,303,0.4945
kredyty,20%,raw,XGBoost,1,1,101,0.6182
kredyty,20%,raw,XGBoost,1,2,202,0.6071
kredyty,20%,raw,XGBoost,1,3,303,0.6053
kredyty,20%,fill,RF,1,1,101,0.6241
kredyty,20%,fill,RF,1,2,202,0.5967
kredyty,20%,fill,RF,1,3,303,0.591
kredyty,20%,fill,NB,1,1,101,0.5417
kredyty,20%,fill,NB,1,2,202,0.5513
kredyty,20%,fill,NB,1,3,303,0.5386
kredyty,20%,fill,MLP,1,1,101,0.4949
kredyty,20%,fill,MLP,1,2,202,0.4992
kredyty,20%,fill,MLP,1,3,303,0.5025
kredyty,20%,fill,XGBoost,1,1,101,0.6269
kredyty,20%,fill,XGBoost,1,2,202,0.6295
kredyty,20%,fill,XGBoost,1,3,303,0.6016
kredyty,20%,remove_fill,RF,1,1,101,0.6177
kredyty,20%,remove_fill,RF,1,2,202,0.6109
kredyty,20%,remove_fill,RF,1,3,303,0.6096
kredyty,20%,remove_fill,NB,1,1,101,0.6075
kredyty,20%,remove_fill,NB,1,2,202,0.623
kredyty,20%,remove_fill,NB,1,3,303,0.6216
kredyty,20%,remove_fill,MLP,1,1,101,0.4927
kredyty,20%,remove_fill,MLP,1,2,202,0.4714
kredyty,20%,remove_fill,MLP,1,3,303,0.5432
kredyty,20%,remove_fill,XGBoost,1,1,101,0.6281
kredyty,20%,remove_fill,XGBoost,1,2,202,0.6225
kredyty,20%,remove_fill,XGBoost,1,3,303,0.6264
kredyty,20%,fill_norm,RF,1,1,101,0.6235
kredyty,20%,fill_norm,RF,1,2,202,0.5969
kredyty,20%,fill_norm,RF,1,3,303,0.5916
kredyty,20%,fill_norm,NB,1,1,101,0.5657
kredyty,20%,fill_norm,NB,1,2,202,0.5663
kredyty,20%,fill_norm,NB,1,3,303,0.5439
kredyty,20%,fill_norm,MLP,1,1,101,0.4872
kredyty,20%,fill_norm,MLP,1,2,202,0.5354
kredyty,20%,fill_norm,MLP,1,3,303,0.5081
kredyty,20%,fill_norm,XGBoost,1,1,101,0.6269
kredyty,20%,fill_norm,XGBoost,1,2,202,0.6295
kredyty,20%,fill_norm,XGBoost,1,3,303,0.6016
kredyty,20%,all,RF,1,1,101,0.6168
kredyty,20%,all,RF,1,2,202,0.6102
kredyty,20%,all,RF,1,3,303,0.6092
kredyty,20%,all,NB,1,1,101,0.6027
kredyty,20%,all,NB,1,2,202,0.6192
kredyty,20%,all,NB,1,3,303,0.6163
kredyty,20%,all,MLP,1,1,101,0.6203
kredyty,20%,all,MLP,1,2,202,0.6033
kredyty,20%,all,MLP,1,3,303,0.6307
kredyty,20%,all,XGBoost,1,1,101,0.6281
kredyty,20%,all,XGBoost,1,2,202,0.6225
kredyty,20%,all,XGBoost,1,3,303,0.6264
kredyty,20%,fill_knn,RF,1,1,101,0.5884
kredyty,20%,fill_knn,RF,1,2,202,0.5893
kredyty,20%,fill_knn,RF,1,3,303,0.5742
kredyty,20%,fill_knn,NB,1,1,101,0.5306
kredyty,20%,fill_knn,NB,1,2,202,0.5252
kredyty,20%,fill_knn,NB,1,3,303,0.4937
kredyty,20%,fill_knn,MLP,1,1,101,0.5072
kredyty,20%,fill_knn,MLP,1,2,202,0.4851
kredyty,20%,fill_knn,MLP,1,3,303,0.4959
kredyty,20%,fill_knn,XGBoost,1,1,101,0.62
kredyty,20%,fill_knn,XGBoost,1,2,202,0.6205
kredyty,20%,fill_knn,XGBoost,1,3,303,0.6041
kredyty,20%,all_knn,RF,1,1,101,0.6206
kredyty,20%,all_knn,RF,1,2,202,0.6158
kredyty,20%,all_knn,RF,1,3,303,0.6218
kredyty,20%,all_knn,NB,1,1,101,0.5959
kredyty,20%,all_knn,NB,1,2,202,0.6162
kredyty,20%,all_knn,NB,1,3,303,0.6083
kredyty,20%,all_knn,MLP,1,1,101,0.6135
kredyty,20%,all_knn,MLP,1,2,202,0.5998
kredyty,20%,all_knn,MLP,1,3,303,0.6176
kredyty,20%,all_knn,XGBoost,1,1,101,0.6347
kredyty,20%,all_knn,XGBoost,1,2,202,0.6276
kredyty,20%,all_knn,XGBoost,1,3,303,0.631
kredyty,20%,raw,RF,2,1,101,0.6081
kredyty,20%,raw,RF,2,2,202,0.6185
kredyty,20%,raw,RF,2,3,303,0.6069
kredyty,20%,raw,NB,2,1,101,0.5669
kredyty,20%,raw,NB,2,2,202,0.5732
kredyty,20%,raw,NB,2,3,303,0.5792
kredyty,20%,raw,MLP,2,1,101,0.4738
kredyty,20%,raw,MLP,2,2,202,0.4877
kredyty,20%,raw,MLP,2,3,303,0.4927
kredyty,20%,raw,XGBoost,2,1,101,0.6534
kredyty,20%,raw,XGBoost,2,2,202,0.6441
kredyty,20%,raw,XGBoost,2,3,303,0.6533
kredyty,20%,fill,RF,2,1,101,0.6296
kredyty,20%,fill,RF,2,2,202,0.6093
kredyty,20%,fill,RF,2,3,303,0.6184
kredyty,20%,fill,NB,2,1,101,0.5461
kredyty,20%,fill,NB,2,2,202,0.5451
kredyty,20%,fill,NB,2,3,303,0.5574
kredyty,20%,fill,MLP,2,1,101,0.4602
kredyty,20%,fill,MLP,2,2,202,0.4785
kredyty,20%,fill,MLP,2,3,303,0.4883
kredyty,20%,fill,XGBoost,2,1,101,0.6608
kredyty,20%,fill,XGBoost,2,2,202,0.6425
kredyty,20%,fill,XGBoost,2,3,303,0.6638
kredyty,20%,remove_fill,RF,2,1,101,0.609
kredyty,20%,remove_fill,RF,2,2,202,0.6025
kredyty,20%,remove_fill,RF,2,3,303,0.607
kredyty,20%,remove_fill,NB,2,1,101,0.6116
kredyty,20%,remove_fill,NB,2,2,202,0.6191
kredyty,20%,remove_fill,NB,2,3,303,0.6154
kredyty,20%,remove_fill,MLP,2,1,101,0.4672
kredyty,20%,remove_fill,MLP,2,2,202,0.4588
kredyty,20%,remove_fill,MLP,2,3,303,0.5812
kredyty,20%,remove_fill,XGBoost,2,1,101,0.6151
kredyty,20%,remove_fill,XGBoost,2,2,202,0.6098
kredyty,20%,remove_fill,XGBoost,2,3,303,0.627
kredyty,20%,fill_norm,RF,2,1,101,0.6295
kredyty,20%,fill_norm,RF,2,2,202,0.6104
kredyty,20%,fill_norm,RF,2,3,303,0.6185
kredyty,20%,fill_norm,NB,2,1,101,0.6046
kredyty,20%,fill_norm,NB,2,2,202,0.6062
kredyty,20%,fill_norm,NB,2,3,303,0.6006
kredyty,20%,fill_norm,MLP,2,1,101,0.5183
kredyty,20%,fill_norm,MLP,2,2,202,0.5225
kredyty,20%,fill_norm,MLP,2,3,303,0.5393
kredyty,20%,fill_norm,XGBoost,2,1,101,0.6608
kredyty,20%,fill_norm,XGBoost,2,2,202,0.6425
kredyty,20%,fill_norm,XGBoost,2,3,303,0.6638
kredyty,20%,all,RF,2,1,101,0.6077
kredyty,20%,all,RF,2,2,202,0.6026
kredyty,20%,all,RF,2,3,303,0.6071
kredyty,20%,all,NB,2,1,101,0.6082
kredyty,20%,all,NB,2,2,202,0.6165
kredyty,20%,all,NB,2,3,303,0.6121
kredyty,20%,all,MLP,2,1,101,0.5479
kredyty,20%,all,MLP,2,2,202,0.5898
kredyty,20%,all,MLP,2,3,303,0.5938
kredyty,20%,all,XGBoost,2,1,101,0.6151
kredyty,20%,all,XGBoost,2,2,202,0.6098
kredyty,20%,all,XGBoost,2,3,303,0.627
kredyty,20%,fill_knn,RF,2,1,101,0.6292
kredyty,20%,fill_knn,RF,2,2,202,0.6199
kredyty,20%,fill_knn,RF,2,3,303,0.5985
kredyty,20%,fill_knn,NB,2,1,101,0.5457
kredyty,20%,fill_knn,NB,2,2,202,0.5279
kredyty,20%,fill_knn,NB,2,3,303,0.5402
kredyty,20%,fill_knn,MLP,2,1,101,0.4737
kredyty,20%,fill_knn,MLP,2,2,202,0.4832
kredyty,20%,fill_knn,MLP,2,3,303,0.4804
kredyty,20%,fill_knn,XGBoost,2,1,101,0.6284
kredyty,20%,fill_knn,XGBoost,2,2,202,0.6384
kredyty,20%,fill_knn,XGBoost,2,3,303,0.6387
kredyty,20%,all_knn,RF,2,1,101,0.5965
kredyty,20%,all_knn,RF,2,2,202,0.6
kredyty,20%,all_knn,RF,2,3,303,0.5934
kredyty,20%,all_knn,NB,2,1,101,0.6042
kredyty,20%,all_knn,NB,2,2,202,0.6136
kredyty,20%,all_knn,NB,2,3,303,0.6074
kredyty,20%,all_knn,MLP,2,1,101,0.5461
kredyty,20%,all_knn,MLP,2,2,202,0.5228
kredyty,20%,all_knn,MLP,2,3,303,0.5876
kredyty,20%,all_knn,XGBoost,2,1,101,0.6185
kredyty,20%,all_knn,XGBoost,2,2,202,0.6137
kredyty,20%,all_knn,XGBoost,2,3,303,0.6171
kredyty,20%,raw,RF,3,1,101,0.5928
kredyty,20%,raw,RF,3,2,202,0.5763
kredyty,20%,raw,RF,3,3,303,0.5984
kredyty,20%,raw,NB,3,1,101,0.511
kredyty,20%,raw,NB,3,2,202,0.514
kredyty,20%,raw,NB,3,3,303,0.5147
kredyty,20%,raw,MLP,3,1,101,0.44
kredyty,20%,raw,MLP,3,2,202,0.4626
kredyty,20%,raw,MLP,3,3,303,0.4581
kredyty,20%,raw,XGBoost,3,1,101,0.5834
kredyty,20%,raw,XGBoost,3,2,202,0.5704
kredyty,20%,raw,XGBoost,3,3,303,0.5864
kredyty,20%,fill,RF,3,1,101,0.5638
kredyty,20%,fill,RF,3,2,202,0.582
kredyty,20%,fill,RF,3,3,303,0.5881
kredyty,20%,fill,NB,3,1,101,0.5391
kredyty,20%,fill,NB,3,2,202,0.5341
kredyty,20%,fill,NB,3,3,303,0.5387
kredyty,20%,fill,MLP,3,1,101,0.4281
kredyty,20%,fill,MLP,3,2,202,0.4661
kredyty,20%,fill,MLP,3,3,303,0.4499
kredyty,20%,fill,XGBoost,3,1,101,0.5478
kredyty,20%,fill,XGBoost,3,2,202,0.567
kredyty,20%,fill,XGBoost,3,3,303,0.5582
kredyty,20%,remove_fill,RF,3,1,101,0.5738
kredyty,20%,remove_fill,RF,3,2,202,0.5888
kredyty,20%,remove_fill,RF,3,3,303,0.5934
kredyty,20%,remove_fill,NB,3,1,101,0.5792
kredyty,20%,remove_fill,NB,3,2,202,0.5831
kredyty,20%,remove_fill,NB,3,3,303,0.5903
kredyty,20%,remove_fill,MLP,3,1,101,0.4464
kredyty,20%,remove_fill,MLP,3,2,202,0.4465
kredyty,20%,remove_fill,MLP,3,3,303,0.4614
kredyty,20%,remove_fill,XGBoost,3,1,101,0.5762
kredyty,20%,remove_fill,XGBoost,3,2,202,0.5665
kredyty,20%,remove_fill,XGBoost,3,3,303,0.5847
kredyty,20%,fill_norm,RF,3,1,101,0.5644
kredyty,20%,fill_norm,RF,3,2,202,0.5811
kredyty,20%,fill_norm,RF,3,3,303,0.5884
kredyty,20%,fill_norm,NB,3,1,101,0.5581
kredyty,20%,fill_norm,NB,3,2,202,0.5481
kredyty,20%,fill_norm,NB,3,3,303,0.5512
kredyty,20%,fill_norm,MLP,3,1,101,0.4566
kredyty,20%,fill_norm,MLP,3,2,202,0.4708
kredyty,20%,fill_norm,MLP,3,3,303,0.4637
kredyty,20%,fill_norm,XGBoost,3,1,101,0.5478
kredyty,20%,fill_norm,XGBoost,3,2,202,0.567
kredyty,20%,fill_norm,XGBoost,3,3,303,0.5582
kredyty,20%,all,RF,3,1,101,0.5734
kredyty,20%,all,RF,3,2,202,0.5901
kredyty,20%,all,RF,3,3,303,0.5939
kredyty,20%,all,NB,3,1,101,0.5761
kredyty,20%,all,NB,3,2,202,0.5816
kredyty,20%,all,NB,3,3,303,0.5873
kredyty,20%,all,MLP,3,1,101,0.5393
kredyty,20%,all,MLP,3,2,202,0.551
kredyty,20%,all,MLP,3,3,303,0.5311
kredyty,20%,all,XGBoost,3,1,101,0.5762
kredyty,20%,all,XGBoost,3,2,202,0.5665
kredyty,20%,all,XGBoost,3,3,303,0.5847
kredyty,20%,fill_knn,RF,3,1,101,0.5688
kredyty,20%,fill_knn,RF,3,2,202,0.5515
kredyty,20%,fill_knn,RF,3,3,303,0.5719
kredyty,20%,fill_knn,NB,3,1,101,0.5295
kredyty,20%,fill_knn,NB,3,2,202,0.5312
kredyty,20%,fill_knn,NB,3,3,303,0.5243
kredyty,20%,fill_knn,MLP,3,1,101,0.4487
kredyty,20%,fill_knn,MLP,3,2,202,0.4595
kredyty,20%,fill_knn,MLP,3,3,303,0.4604
kredyty,20%,fill_knn,XGBoost,3,1,101,0.5746
kredyty,20%,fill_knn,XGBoost,3,2,202,0.5653
kredyty,20%,fill_knn,XGBoost,3,3,303,0.5548
kredyty,20%,all_knn,RF,3,1,101,0.5563
kredyty,20%,all_knn,RF,3,2,202,0.5764
kredyty,20%,all_knn,RF,3,3,303,0.5831
kredyty,20%,all_knn,NB,3,1,101,0.5687
kredyty,20%,all_knn,NB,3,2,202,0.5812
kredyty,20%,all_knn,NB,3,3,303,0.5803
kredyty,20%,all_knn,MLP,3,1,101,0.537
kredyty,20%,all_knn,MLP,3,2,202,0.5468
kredyty,20%,all_knn,MLP,3,3,303,0.5415
kredyty,20%,all_knn,XGBoost,3,1,101,0.5852
kredyty,20%,all_knn,XGBoost,3,2,202,0.555
kredyty,20%,all_knn,XGBoost,3,3,303,0.5689
kredyty,30%,raw,RF,1,1,101,0.5673
kredyty,30%,raw,RF,1,2,202,0.58
kredyty,30%,raw,RF,1,3,303,0.5793
kredyty,30%,raw,NB,1,1,101,0.5243
kredyty,30%,raw,NB,1,2,202,0.5238
kredyty,30%,raw,NB,1,3,303,0.5297
kredyty,30%,raw,MLP,1,1,101,0.5027
kredyty,30%,raw,MLP,1,2,202,0.5058
kredyty,30%,raw,MLP,1,3,303,0.4693
kredyty,30%,raw,XGBoost,1,1,101,0.5636
kredyty,30%,raw,XGBoost,1,2,202,0.5799
kredyty,30%,raw,XGBoost,1,3,303,0.5631
kredyty,30%,fill,RF,1,1,101,0.5067
kredyty,30%,fill,RF,1,2,202,0.5446
kredyty,30%,fill,RF,1,3,303,0.5462
kredyty,30%,fill,NB,1,1,101,0.5235
kredyty,30%,fill,NB,1,2,202,0.5149
kredyty,30%,fill,NB,1,3,303,0.513
kredyty,30%,fill,MLP,1,1,101,0.4713
kredyty,30%,fill,MLP,1,2,202,0.5093
kredyty,30%,fill,MLP,1,3,303,0.5015
kredyty,30%,fill,XGBoost,1,1,101,0.5361
kredyty,30%,fill,XGBoost,1,2,202,0.5793
kredyty,30%,fill,XGBoost,1,3,303,0.5656
kredyty,30%,remove_fill,RF,1,1,101,0.5525
kredyty,30%,remove_fill,RF,1,2,202,0.5701
kredyty,30%,remove_fill,RF,1,3,303,0.5942
kredyty,30%,remove_fill,NB,1,1,101,0.5855
kredyty,30%,remove_fill,NB,1,2,202,0.5772
kredyty,30%,remove_fill,NB,1,3,303,0.5853
kredyty,30%,remove_fill,MLP,1,1,101,0.4483
kredyty,30%,remove_fill,MLP,1,2,202,0.5147
kredyty,30%,remove_fill,MLP,1,3,303,0.5924
kredyty,30%,remove_fill,XGBoost,1,1,101,0.5427
kredyty,30%,remove_fill,XGBoost,1,2,202,0.5606
kredyty,30%,remove_fill,XGBoost,1,3,303,0.57
kredyty,30%,fill_norm,RF,1,1,101,0.508
kredyty,30%,fill_norm,RF,1,2,202,0.5461
kredyty,30%,fill_norm,RF,1,3,303,0.5467
kredyty,30%,fill_norm,NB,1,1,101,0.5844
kredyty,30%,fill_norm,NB,1,2,202,0.5663
kredyty,30%,fill_norm,NB,1,3,303,0.5717
kredyty,30%,fill_norm,MLP,1,1,101,0.5042
kredyty,30%,fill_norm,MLP,1,2,202,0.5314
kredyty,30%,fill_norm,MLP,1,3,303,0.5166
kredyty,30%,fill_norm,XGBoost,1,1,101,0.5361
kredyty,30%,fill_norm,XGBoost,1,2,202,0.5793
kredyty,30%,fill_norm,XGBoost,1,3,303,0.5656
kredyty,30%,all,RF,1,1,101,0.5534
kredyty,30%,all,RF,1,2,202,0.5707
kredyty,30%,all,RF,1,3,303,0.595
kredyty,30%,all,NB,1,1,101,0.5852
kredyty,30%,all,NB,1,2,202,0.5766
kredyty,30%,all,NB,1,3,303,0.5835
kredyty,30%,all,MLP,1,1,101,0.5157
kredyty,30%,all,MLP,1,2,202,0.539
kredyty,30%,all,MLP,1,3,303,0.5871
kredyty,30%,all,XGBoost,1,1,101,0.5427
kredyty,30%,all,XGBoost,1,2,202,0.5606
kredyty,30%,all,XGBoost,1,3,303,0.57
kredyty,30%,fill_knn,RF,1,1,101,0.5198
kredyty,30%,fill_knn,RF,1,2,202,0.5492
kredyty,30%,fill_knn,RF,1,3,303,0.5519
kredyty,30%,fill_knn,NB,1,1,101,0.5214
kredyty,30%,fill_knn,NB,1,2,202,0.5062
kredyty,30%,fill_knn,NB,1,3,303,0.5094
kredyty,30%,fill_knn,MLP,1,1,101,0.4835
kredyty,30%,fill_knn,MLP,1,2,202,0.5116
